"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Mamta","Comment.Chan","Comment.Mamta"
"55","chak1270-1","Chak (Cak), Bangladesh","chak1270","Chak","ckh","Eurasia",21.4134,92.5953,"Sino-Tibetan","Chak.htm","Dr. Huziwara Keisuke, Kyoto University, Kyoto, Japan, January 11, 2007.","decimal","","Chak or Cak has a decimal system. The Chak language was previously regarded as an unclassified language, but now has been classified as a Luish language. The Chak use two sets of numeral systems, an indigenous numeral system, in which the numerals are always used with a classified, here the common classifier -hvú is used, the other one is borrowed from the Marma or Arakanese language , and called Cak-Marma numerals (the second column) are more often used in numbers beyond ten. Cak – Linguistic affiliation: Luish group of Tibeto-Burman language family – Region: Chittagong Hill Tracts(Cak), Rakhain State(Sak) – Population: 2000 in Bangladesh(BBS 2002) – Previous studies: L¨O FFLER(1963, 1964), L. BERNOT(1966, 1967: 227- 255), LUCE(1985) etc. – Phonological inventory (HUZIWARA 2002: modified) consonants: /p, ph, b, t, th, d, c*1, ch*², j*², k, kh, g, ʔ(as final only), ɓ, ɗ, v, s, ʃ, h, m, n, ŋ, l, r, w, y/ - vowels: /i, e, ai*⁴, a, o, u, i, ɯ, ə/ - tonemes: high tone (marked by an acute accent), low tone (not marked) *1 Generally [ts], but often [tɕ] in borrowings from Marma. *2 Generally [tsʰ], but often [tɕʰ] in borrowings from Marma. *3 Generally [dz], but sometimes [dʑ], especially before /a/, /aiʔ/ and /aiŋ/. *4 /e/ and /ai/ are almost in complementary distribution: /e/ generally appears only in open syllable, while /ai/ in closed syllable. But there do exist some words with /e/ followed by /ʔ/, such as /heʔ/, /neʔ/, /séʔ/ and so on. Incidentally they all are grammatical particles. /ai/ is often pronounced as [ɛ(ʔ)] before /ʔ/. Quasi-minimal pair is as follows. (i) a. /siŋ heʔ/ “it’s cold (lit. cold-PRED)” b. /siŋ-háiʔ/ “winter (lit. cold-season)”",""
"56","chan1309-1","Changthang, India","chan1309","Changthang","cna","Eurasia",34.0662,78.2389,"Sino-Tibetan","Changthang.htm","Dr. Konchok Tashi, Assistant Professor, Centre for Far East Languages School of Languages, Central University of Jharkhand, Brambe, Ranchi-Jharkhand State, India. August 29, 2013.",NA,"","The Changthang numerals resemble more of Tibetan and Ladakhi. The reason could be that Changthang is located in a area bordering Tibet.",""
"57","chan1310-1","Chantyal, Nepal","chan1310","Chantyal","chx","Eurasia",28.684,83.4488,"Sino-Tibetan","Chantyal.htm","Prof. Michael Noonan, University of Wisconsin-Milwaukee, USA, October 8, 1998.",NA,"","In Chantyal, the entire system of numerals, both cardinal and ordinal has been borrowed from Nepali now.",""
"58","chan1313-1","Chang Naga, India","chan1313","Chang Naga","nbc","Eurasia",26.4336,94.9536,"Sino-Tibetan","Chang-Naga.htm","Dr. Guillaume Jacques, Centre de Recherches Linguistiques sur l’Asie Orientale (CRLAO)-INALCO, Paris, France, September 13, 2008.","vigesimal","","Chang Naga has a vigesimal system. The number '20' is a loanword from Khamti (a Tai language).",""
"59","chan1313-2","Chang Naga, India","chan1313","Chang Naga","nbc","Eurasia",26.4336,94.9536,"Sino-Tibetan","Chang-Naga.htm","Rev. Benjamin Rai , Translation Centre, The Bible Society of India, Shillong, India, August 11, 1995.","vigesimal","","Chang Naga has a vigesimal system. The number '20' is a loanword from Khamti (a Tai language). The above data were written in orthographic spellings and incomplete, new data in phonetic form is needed to be check with the reliability.",""
"60","chan1325-1","Changting Hakka, China","chan1325","Changting",NA,"Eurasia",NA,NA,"Sino-Tibetan","Chinese-Hakka-Changting.htm","Prof. Luo Meizhen, 28 March, 2006 Centre of Minority Languages, Chinese Academy of Sciences, Beijing, China",NA,"","Changting Hakka is spoken in Changting county in western Fujian Province. In Changting Hakka, the numeral 'two' has two forms used in different positions.",""
"61","chau1259-1","Chaudangsi, India","chau1259","Chaudangsi","cdn","Eurasia",29.7033,80.4832,"Sino-Tibetan","Chaudangsi.htm","Prof. D. D. Sharma, Panjab University, Hoshiarpur, India, August 30, 1995.","vigesimal","","Chaudangsi has a vigesimal system.",""
"62","chep1245-1","Chepang, Nepal","chep1245","Chepang","cdm","Eurasia",27.7206,84.9017,"Sino-Tibetan","Chepang.htm","Dr. Ross Caughley, Summer Institute of Linguistics, Nepal, November 2, 1995.","duodecimal","","It's reported that the Chepang has a traditional duodecimal system before. Nowadays, Chepang speakers use Nepali numerals after five.",""
"63","chhi1245-1","Baraamu, Nepal","chhi1245","Chintang","ctn","Eurasia",26.961,87.1899,"Sino-Tibetan","Baraamu.htm","Ms. Mari-Sisko Khadgi and Mr. David Rutherford, Summer Institute of Linguistics, Nepal, March 15, 2007.",NA,"","Baraamu only has three traditional Tibeto-Burman numerals left.",""
"64","chhi1245-2","Chintang Rai, Nepal","chhi1245","Chintang","ctn","Eurasia",26.961,87.1899,"Sino-Tibetan","Chintang-Rai.htm","Mr. Robert Schikowski, PhD Student, Department of General Linguistics, University of Zurich, Switzerland, February 13, 2013.",NA,"","Chintang only retained three traditional numerals, all numerals higher than three are expressed by Nepali loans. The Nepali numbers are different from standard Nepali for two reasons. First, they have been borrowed from Eastern Nepali. For instance, Eastern Nepali has [t̥s̥ʰʌu] for 'six' rather than [t̥s̥ʰʌː], so Chintang and Chɨlɨng have this form, too. Second, some sounds may be adapted to the native phonological system. For instance, [d̪ʌs] 'ten' may be pronounced [ɖɔs] by older speakers. However, both kinds of differences are not deeply embedded into the languages, so younger speakers will use forms that perfectly match Eastern Nepali or even Standard Nepali in pronunciation without older people telling them that that sounds wrong. There are no mixed numerals from 4 to 100. The reason for this probably is that Nepali higher numerals are highly fusional, so there is no way to tear apart their components - cf. e.g. [t̪in] 'three' and [bis] 'twenty' to [tɛis] 'twenty-three'. Above 100, mixing is possible when counting hundreds (200, 300) and thousands (2000, 3000) in Chintang, so instead of full Nepali [dui s?i] 'two hundred' one can say ['ɦit̥ːs̥i sʌi], using the Chintang word for 'two' in its form before measures. This possibility is especially made use of when counting money ('two hundred rupee notes' etc.). So far I do not know whether this kind of mixing is also possible in Chɨlɨng.",""
"65","chhi1245-3","Chintang Rai, Nepal","chhi1245","Chintang","ctn","Eurasia",26.961,87.1899,"Sino-Tibetan","Chintang-Rai.htm","Mr. Goma Banjade, Tribhivan University, Kathmandu, Nepal, February 12, 2006.",NA,"","The Chintang only has three traditional numerals now, after three they use Nepali numerals completely, the big numerals 100, 200, 1000 and 2000 can be expressed by mixing indigenous numerals with borrowing terms.",""
"66","chhu1238-1","Chhulung (Chɨlɨng), Nepal","chhu1238","Chhulung","cur","Eurasia",26.9107,87.2133,"Sino-Tibetan","Chhulung-Rai.htm","Mr. Robert Schikowski, PhD Student, Department of General Linguistics, University of Zurich, February 13, 2013.",NA,"","Chhulung (Chɨlɨng) only has three traditional numerals, all numerals higher than three are expressed by Nepali loans. The Nepali numbers are different from standard Nepali for two reasons. First, they have been borrowed from Eastern Nepali. For instance, Eastern Nepali has [t̥s̥ʰʌu] for 'six' rather than [t̥s̥ʰʌː], so Chɨlɨng have this form, too. Second, some sounds may be adapted to the native phonological system. For instance, [d̪ʌs] 'ten' may be pronounced [ɖɔs] by older speakers. However, both kinds of differences are not deeply embedded into the languages, so younger speakers will use forms that perfectly match Eastern Nepali or even Standard Nepali in pronunciation without older people telling them that that sounds wrong. There are no mixed numerals from 4 to 100. The reason for this probably is that Nepali higher numerals are highly fusional, so there is no way to tear apart their components - cf. e.g. [t̪in] 'three' and [bis] 'twenty' to [tɛis] 'twenty-three'. Above 100, mixing is possible when counting hundreds (200, 300) and thousands (2000, 3000) in Chintang, so instead of full Nepali [dui s?i] 'two hundred' one can say ['ɦit̥ːs̥i sʌi], using the Chintang word for 'two' in its form before measures. This possibility is especially made use of when counting money ('two hundred rupee notes' etc.). So far I do not know whether this kind of mixing is also possible in Chɨlɨng.",""
"67","chin1478-1","Uppu Chin, Myanmar","chin1478","Chinbon Chin","cnb","Eurasia",20.0776,94.0506,"Sino-Tibetan","Chin-Uppu.htm","Dr. Bethany Boston, literacy and linguistics consultant. Bibles International, India, May 17, 2019.","decimal","","Uppu Chin might have a decimal system similar to that of Müün Chin and Daai Chin. New data needed.",""
"68","chir1283-1","Chiru, India","chir1283","Chiru","cdf","Eurasia",25.4643,94.4072,"Sino-Tibetan","Chiru.htm","Dr. Mechek Sampar Awan, Assam University, India. December 13, 2018.",NA,"","Chiru numeral system is similar to that of Mizo and other Chin languages. The new data is a little different from some old ones available on the website.",""
"69","chir1283-2","Chiru, India","chir1283","Chiru","cdf","Eurasia",25.4643,94.4072,"Sino-Tibetan","Chiru.htm","Asst. Prof. Pauthang Haokip, Assam University, India. August 8, 2011.","decimal","","Chiru numeral system is similar to that of Mizo and other Chin languages. The Chiru numerals from eleven to nineteen are formed by a connective /-lêj-/ which is added to sòm “ten” to the basic numerals from one to nine. The numerals from twenty-one to twenty nine are formed by the same connective /-lêj-/ which is added between sòmdì “twenty” and the basic numerals from one to nine. In Chiru /rəjə/ means hundred, /bɔp/ means thousand.",""
"70","chir1283-3","Chiru, India","chir1283","Chiru","cdf","Eurasia",25.4643,94.4072,"Sino-Tibetan","Chiru.htm","Mr. M. S. Richonsong Chiru through Mr. Losii Heshu. NELD project, Central Institute of Indian Languages, Manasagangori, Mysore. India. September 9, 2009.","decimal","","Chiru numeral system is similar to that of Mizo and other Chin languages. The numerals from eleven to nineteen are formed by a connective /-ləj-/ which is added to sòm “ten” to the basic numerals from one to nine. The numerals from twenty-one to twenty nine are formed by the same connective /-ləj-/ which is added between sòmdi “twenty” and the basic numerals from one to nine. Here /ə-/ of əkʰə̀t, ə́di and ətʰùm are also deleted. In Chiru /rəjə/ means hundred, /bɔp/ means thousand, /bɔprəjə/ means lakh and /bajbe/ means crore.",""
"71","chir1283-4","Chiru, India","chir1283","Chiru","cdf","Eurasia",25.4643,94.4072,"Sino-Tibetan","Chiru.htm","Dr. Shree Krishan, Anthropological Survey of India, Government of India, Calcutta, India, March 10, 1995.",NA,"","Chiru numeral system is similar to that of Mizo and other Chin languages.",""
"72","chit1279-1","Chitkuli, India","chit1279","Chhitkul-Rakchham","cik","Eurasia",31.2965,78.5287,"Sino-Tibetan","Chitkuli.htm","Mr. & Mrs. Bezily & Reeja. August 30, 2008.","vigesimal","","Chitkuli has a vigesimal system.",""
"73","chit1279-2","Chitkuli, India","chit1279","Chhitkul-Rakchham","cik","Eurasia",31.2965,78.5287,"Sino-Tibetan","Chitkuli.htm","Prof. D. D. Sharma, Panjab University, Hoshiarpur, India, August 30, 1995.","vigesimal","","Chitkuli has a vigesimal system.",""
"74","chit1280-1","Hyow, Chittagong, Bangladesh","chit1280","Chittagong",NA,"Eurasia",NA,NA,"Sino-Tibetan","Chin-Hyow.htm","Source: Muhammad Zakaria. A Grammar of Hyow, School of Humanities, Nanyang Technological University, Singapore, 2017.","decimal","","Hyow employs a decimal numeral system for counting things. In fact, the decimal system starts from thirty, where the morpheme gíp is used in the decimal slot. There are two forms for numeral one in Hyow. The unbound numeral hngát originates in the PKC *khat*ʔat*hat. Myanmar variety of Laitu Hyow has the similar form for numeral one. The numeral ák is bound, because it has to be attached to classifiers in order to form a numeral compound, as in hɔ̂ lù-ák (bird CLS-one) 'one bird'. The form of numeral twenty originates in the PTB *(m-) kul (Benedict 1972) or *kul (Matisoff 2003). After the numeral twenty, the form of the numerals take twenty as base until the numeral twenty-nine, as in kúl-gól-hníʔ (twenty-and-two/twenty-two). The morpheme gôl seems to function as a conjunctive morpheme, which means 'add' or 'and'. The conjunctive morpheme gôl possibly originates in PTB *ral (Matisoff 2003), which means 'connect'. From the numeral thirty, Hyow employs a decimal system by adding the old numeral gîp 'ten' with the bases, as in thûng-gíp (three-ten) 'thirty', hlí-gíp (four-ten) 'forty', etc. Though the numeral for three is thûm. Hyow seems to have velarized the final nasal for the numeral thúng-gíp 'thirty' (the numeral three in Khumi, one of the Southern Chin languages, is thung). From thirty-one, the Hyow speakers add the conjunctive morpheme gôl to form the numerals. Hyow is a tonal language with three lexical tones – high level (H), low level (L) and high falling (F). Interestingly, different varieties of Hyow have distinct tonal systems. Kontu Hyow employs two falling tones starting from two different pitch levels, while the western Gungrupara Laitu Hyow employs two rising tones. The Laitu dialect in Myanmar has one convex tone and two falling tones, which are recognized as high, mid and low in the orthography. The convex tone and the falling tones of southern Laitu (Minbya Township, Rakhine State) correspond to the falling tone and the level tones of Gungrupara variety respectively. Hyow is a Southern Chin language with all its varieties spread from the present day Rakhine State on the southwest of modern Myanmar to the Chittagong Hill Tracts (henceforth, CHT) in the southeast of Bangladesh. The exonym of the Hyow is khyang. The varieties of this language are known by different names in Myanmar. The common names are Laitu, Laisaw and Kongtu. An approximate population of 4,000 speakers of two varieties, Laitu (the people who live in the plain or who live in the valley) and Kontu (the people who live in the highland or upper land), are found in three districts of Bangladesh, namely Chittagong, Rangamati and Bandarban. The population of Myanmar varieties is very hard to determine, as there are no extensive studies on these languages. However, one of the language consultants from Myebon (Myanmar) estimates approximately 2,000 families of Laitu living in the Mrauk-U, Minbya and Myebon townships. Moreover, he suggests that there is another variety in the delta area called Sumtu, although an article by Watkins (2013) suggests that the morphosyntax of Sumtu is rather different from other Hyow varieties in Bangladesh. According to SIL (2007), there are 14,000 Sumtu living in Myebon, Minbya and Ann townships in Rakhine State. There are roughly 5,000 Kongtu (the term for the similar people in Bangladesh is Kontu) in the Southern hills, next to the Laitu in Minbya Township. This grammar is principally based on the Laitu Hyow spoken by around 1,200 people who live at Gungrupara in Bandarban of the CHT.",""
"75","chot1239-1","Chothe, India","chot1239","Chothe","nct","Eurasia",24.3722,94.2408,"Sino-Tibetan","Chothe.htm","Mr. Losii Heshu and Yuhlung C. Charles. NERLC project, Beltola College, Bongaon, Majhipara, Beltola, Guwahati, Assam, India, August 26, 2010.",NA,"","Chothe numeral system is similar to that of Purum and other Chin languages.",""
