"","ID","Name","Glottocode","Glottolog_Name","ISO639P3code","Macroarea","Latitude","Longitude","Family","SourceFile","Contributor","Base.Chan","Base.Enock","Comment.Chan","Comment.Enock"
"56","baba1266-1","Babanki (Kejom), Cameroon","baba1266","Babanki","bbk","Africa",5.97863,10.2869,"Atlantic-Congo","Babanki.htm","Dr. Pius Akumbu through Dr. Robert Hedinger, Summer Institute of Linguistics, Cameroun. 10 August, 2007.","decimal","","Babanki has a decimal numeral system with special form for 9.",""
"57","bada1258-1","Bada, Nigeria","bada1258","Bada (Nigeria)","bau","Africa",9.62456,9.95,"Atlantic-Congo","Bada-Jarawan.htm","Dr. Pascale Piron, Université Libre de Bruxelles (Free University of Brussels), Belgium, March 11, 1997. Phonetic transcription by Prof. Kay Williamson.","quinary AND decimal","","Bada has a quinary, decimal system. The number 'five is Etymologically unknown. They borrowed Hausa word for 'hundred '.",""
"58","bady1239-1","Badyara, Senegal, Guinea","bady1239","Jaad-Badyara","pbp","Africa",12.6425,-13.4759,"Atlantic-Congo","Badyara.htm","Ms. Rebecca Cover, Ph.D. Student, Department of Linguistics, University of California at Berkeley, USA, July 9, 2008, April 22, 2015.","quinary AND decimal","","Badyara has a quinary-decimal system. Note that these numbers are used for simply counting/listing numbers, but if you are using them as quantifiers, things get messy (with the noun class system), and the same applies to ordinal numbers.",""
"59","bafa1249-1","Bafanji, Cameroon","bafa1249","Bafanji","bfj","Africa",5.84612,10.4518,"Atlantic-Congo","Bafanji.htm","Mr. Cameron Hamm, Summer Institute of Linguistics, Cameroun, March 6, 2007, September 5, 2008.","decimal","","Bafanji has a decimal system. The word 100 [ŋkɯɯ] also is the word for ‘rope/string’. [ŋkɛ̃ɛ̃] also is the word for ‘reɡime (of bananas)’. The [ji-] prefix resembles a noun class concord of which I have not fully investigated. From other related languages, it seems like it might agree in concord consonant with the noun class the head noun being counted. I include [ji-] here because this is what is said when simply counting one to ten. Also one can say this without the [ji-] prefix as well. More investigation will be needed to see if one can continue in the series of 11-19 beginning with [tʃɥe ji-] (as in [tʃɥe jipɑɑ], [tʃɥe jitii], etc.). Tone: 3 is low, 5 is high. These are rough phonetic tone. Phonemic tone is unknown as yet.",""
"60","bafi1243-1","Bafia (Kpa), Cameroon","bafi1243","Bafia","ksf","Africa",4.72603,11.0982,"Atlantic-Congo","Bafia.htm","Dr. Gladys Guarisma, CNRS-LLACAN (National Center for Scientific Research), France, September 1, 1996. Reference sourceː SIL Linguistic Survey provided by Dr. Robert Hedinger, March, 1989.","vigesimal","","Bafia has a vigesimal numeral system. They borrowed English number for 'hundred'.",""
"61","bafu1246-1","Bafut, Cameroon","bafu1246","Bafut","bfd","Africa",6.14153,10.1194,"Atlantic-Congo","Bafut.htm","Associate Prof. Pius N. Tamanji. Department of African Languages and Linguistics, University of Yaoundé I, Cameroun, June 6, 2011.",NA,"",NA,""
"62","bafu1246-2","Bafut, Cameroon","bafu1246","Bafut","bfd","Africa",6.14153,10.1194,"Atlantic-Congo","Bafut.htm","Dr. Joseph Mfonyam, University of Yaoundé, Cameroun, January 13, 1997.",NA,"",NA,""
"63","baga1270-1","Baga Mandori, Guinea","baga1270","Baga Manduri","bmd","Africa",10.76747,-14.60521,"Atlantic-Congo","Baga-Mandori.htm","Dr. Frank Seidel, University of Florida, USA, January 21, 2017.","quinary AND decimal","","Baga Mandori has a decimal system with a base-five structure. (1) Baga Mandori is a tonal language. Research has not progressed far enough to include a tonal analysis in this contribution. (2) Baga Mandori has an eight-vowel system with three front vowels, three back vowels, and two central vowels. Vowel length is phonologically distinctive for all vowels except the centralized /ə/ is phonologically. Table 1: Vowel system of Baga Mandori i u e ə o ɛ ɔ a Table 2: Consonant system of Baga Mandori (3) Sounds in parentheses only appear in obvious loans in my material. The orthographical convention for sounds that differs from the phonological transcription is given in {}. bilabial labio-dental alveolar alveo-palatal labio-velar velar glottal voiceless plosive p t k voiced plosive b d gb͡ {gb} (g) voiceless affricate ʧ {c} voiced affricate (ʤ) {dj} voiceless fricative f s (h) voiced fricative (Ʒ) {zh} glide w y liquid l trill/flap r nasal m n (ɲ) ŋ",""
"64","baga1272-1","Baga Sitemu, Guinea","baga1272","Baga Sitemu","bsp","Africa",10.4793,-14.4756,"Atlantic-Congo","Baga-Sitem.htm","Mr. Martin Ganong, Pioneer Bible Translator, Guinea, May 1, 2007.","quinary AND decimal","","Baga Sitemu has a decimal system with a strict base-five structure. Some Baga Sitem speakers, especially the younger generation are using the Susu numeral system primarily.",""
"65","bago1245-1","Bago-Kusuntu, Togo","bago1245","Bago-Kusuntu","bqg","Africa",8.52697,1.41214,"Atlantic-Congo","Bago-Kusuntu.htm","Mr. Antonin Azoti, Summer Institute of Linguistics, Togo, November 15, 2006.","vigesimal","","Bago-Kusuntu has a vigesimal system with special word for number 9. The word for 'thousand' is a loan from French.",""
"66","bain1261-1","Baïnounk Gubëeher, Senegal","bain1261","Bainouk-Gunyaamolo-Gutobor","bcz","Africa",12.8672,-16.229,"Atlantic-Congo","Banyun-Gubeeher.htm","Dr. Alexandr Cobbinah, SOAS, University of London, London, U.K., April 17, 2015.","quinary AND vigesimal","","Baïnounk Gubëeher is spoken by approximately 1,000 -1,500 persons, most of which live in the village of Djibonker (local toponym: Jibëeher) ca. 15 km southwest of the provincial capital Ziguinchor on the main road to Oussouye/Cap Skirring. Numerals in Gubëeher always stand after the noun like all other modifiers. Numerals from ‘one’ to ‘four’ and all numbers whose last digit is ‘1’, ‘2’, ‘3’ or ‘4’, agree with the class of the noun they modify. The counting system of Baïnounk Gubëeher is quinary, its base of 5 adopting a body part model up to 20. From 20 to 99 it is vigesimal. Accordingly, up to ‘five’ The numbers ‘five’, ‘ten’ and ‘fifteen’ are body part analogies: compare cilax ‘five’ and si-lax ‘hand’, haalax ‘ten’ and ha-lax ‘hands’, and halaa’sidiix ‘fifteen’ (halax + sidiix ‘hands foot’). For the number ‘20’ the word u-nam (plural: ñan-nam ) for ‘king’ is used: this occurs also in other languages spoken in the same region ‒ Bayot and Joola Kaasa use [ə-ji] for both ‘twenty’ and ‘king’, Joola Kujireray and Joola Eegimaa have [ə-vːi]. From 20 to 99 the system of Gubëeher is vigesimal, i.e. based on multiples of u-nam ‘20’. The numbers teemer ‘hundred’ (pl. teemer-eŋ) and wuli ‘thousand’ (pl. wuli-eŋ) are loans from Wolof and Mandinka respectively.",""
"67","bain1261-2","Gunyaamolo Banyun, Senegal","bain1261","Bainouk-Gunyaamolo-Gutobor","bcz","Africa",12.8672,-16.229,"Atlantic-Congo","Banyun-Gunyaamolo.htm","Miss Sokhna Bao-Diop, PhD student, Department of Linguistics, University of Dakar, Senegal through Prof. Alain Christian Bassene, France, January 24, 2011.",NA,"","Gunyaamolo Banyun has a complicated numeral system. The are two options for number 15 to 19, the word 'butiken' is a loan from Diola language.",""
"68","bain1261-3","Gunyaamolo Banyun, Senegal","bain1261","Bainouk-Gunyaamolo-Gutobor","bcz","Africa",12.8672,-16.229,"Atlantic-Congo","Banyun-Gunyaamolo.htm","Prof. Serge Sauvageot, l'université de Paris III, Paris, France, June 6, 1994.",NA,"","Gunyaamolo Banyun has a complicated numeral system. The are two options for number 15 to 19, the word 'butiŋken' is a loan from Diola language.",""
"69","baka1272-1","Baka, Cameroon","baka1272","Baka (Cameroon)","bkc","Africa",2.16013,13.7804,"Atlantic-Congo","Baka-Cameroun.htm","Mr. Yves Léonard, Summer Institute of Linguistics, Cameroun, June 4, 1999.","quinary","","The Baka are Pygmies and they only have a simple five-based counting system. They rarely use numbers passed 50. They were a bit confused when asked them larger numbers. The word 'kamo' is used for '10', but they use it also to mean '1000', when they need to count the CFA money.",""
"70","baka1273-1","Bakaka (Mkaa), Cameroon","baka1273","Bakaka","bqz","Africa",4.79991,9.80402,"Atlantic-Congo","Bakaka.htm","Mr. Ewane Etame Jean through Ms. Ginger Boyd, Summer Institute of Linguistics, Cameroun, November 26, 2007.","decimal","","Bakaka has a decimal system very similar to that of Akoose.",""
"71","bako1249-1","Bakoko, Cameroon","bako1249","Bakoko","bkh","Africa",3.56518,9.99905,"Atlantic-Congo","Bakoko.htm","Mr. Njeck Mathaus through Ms. Ginger Boyd, Summer Institute of Linguistics, Cameroun. January 24, 2009.",NA,"",NA,""
"72","bala1301-1","Balanta-Kentohe, Guinea-Bissau","bala1301","Balanta-Kentohe","ble","Africa",11.8203,-15.3221,"Atlantic-Congo","Balanta-Kentohe.htm","Ms. Elizabeth Nicolei and Ms. Ana Indibe, SIL International, November 24, 2008.","decimal","","Balanta-Kentohe has a decimal system with special substructure for 7 to 9. Note that 5 = hand (without the noun class marker; 10= whole hands; 20=end of someone (with everything); 40= 2 people; 80=4 people; 20/200- those in parenthesis are the old way to say it. The beginning sound is sometimes lost (as in fhodn, or hodn) and people seem to say things slightly different every time, hence the different vowels after k…(ə, ɪ, u).",""
"73","bala1302-1","Balanta-Ganja, Senegal","bala1302","Balanta-Ganja","bjt","Africa",12.5382,-15.6658,"Atlantic-Congo","Balanta-Ganja.htm","Ms. Susan Logsdon and T. McKee, Mission Evangelique, Dakar, Senegal, July 30, 2008.","decimal","","Balanta-Ganja has a decimal system with special substructure for 7 to 9. The numbers for 100 and 1000 might be loanwords from neighboring languages. Prefix agrees with class of noun counted. 'aa'' and 'ii' are lengthened and tight vowels.",""
"74","bali1245-1","Bali (Maya), Nigeria","bali1245","Bali (Nigeria)","bcn","Africa",8.81345,11.2952,"Atlantic-Congo","Bali-Maya.htm","Dr. Selbut Longtau, Nigeria Bible Translation Trust, Jos, Nigeria, April 11, 2010.","quinary AND vigesimal","","Bali (Maya) has a quinary-vigesimal numeral system with a word for 15.",""
"75","bali1274-1","Bali (Kibali), DR of the Congo","bali1274","Bali (Democratic Republic of Congo)","bcp","Africa",1.1807,26.5941,"Atlantic-Congo","Bali-Bantu.htm","Ms. Maryanne Augustin, SIL International, September 13, 2008.","decimal","","Bila has a decimal system mixing traditional numbers with loans from Swahili. Numbers 7 and 9 seemed to be constructed by the way '6 plus 1' and '8 plus 1', respectively. Number 8 might be related to 2, the words for 'hundred' and 'thousand' are loanwords from Swahili.",""
"76","bama1251-1","Bamali (Papia), Cameroon","bama1251","Bamali","bbq","Africa",5.91327,10.4567,"Atlantic-Congo","Bamali.htm","Mrs. Bridget Achotia, SIL, Cameroun, July 6, 2007.",NA,"",NA,""
"77","bamb1265-1","Bambalang, Cameroon","bamb1265","Bambalang","bmo","Africa",5.861,10.544,"Atlantic-Congo","Bambalang.htm","Mr. Daniel Grove, Summer Institute of Linguistics, Cameroun, July 23, 2007.",NA,"",NA,""
"78","bamb1266-1","Bambili-Bambui, Cameroon","bamb1266","Bambili-Bambui","baw","Africa",6.10821,10.2233,"Atlantic-Congo","Bambili.htm","Associate Prof. Pius N. Tamanji. Department of African Languages and Linguistics, University of Yaoundé I, Cameroun, June 6, 2011.",NA,"",NA,""
"79","bamb1266-2","Bambili-Bambui, Cameroon","bamb1266","Bambili-Bambui","baw","Africa",6.10821,10.2233,"Atlantic-Congo","Bambili.htm","Dr. Domché Teko Engelbert, University of Yaoundé I, Cameroun, November 26, 1996.",NA,"",NA,""
"80","bamb1266-3","Mbəkum (Mankon), Cameroon","bamb1266","Bambili-Bambui","baw","Africa",6.10821,10.2233,"Atlantic-Congo","Ngemba-Mankon.htm","Prof. Nchang Divine Ndimofor, Njinikom-Bamenda, Cameroun, October 10, 2012.",NA,"","This data is taken from Mbəkum, a variety of Mankon language.",""
"81","bamb1266-4","Ngemba (Mankon), Cameroon","bamb1266","Bambili-Bambui","baw","Africa",6.10821,10.2233,"Atlantic-Congo","Ngemba-Mankon.htm","Dr. Evelyn Fogwe Chibaka, Department of Linguistics, University of Buea, Cameroun, May 29, 2010.",NA,"","Mankon has a numeral system similar to that of Bambili-Bambui.",""
"82","bamu1253-1","Bamun (Shupamen), Cameroon","bamu1253","Bamun","bax","Africa",5.49017,10.8477,"Atlantic-Congo","Bamun.htm","Dr. Abdoulaye Laziz Nchare, New York University- FAS Linguistics, Washington Place, New York, N.Y. USA. May 31, 2011","decimal","","Bamun or Shupamen has a decimal system. There are synonyms for compound numerals 12 to 19.",""
"83","bamu1253-2","Bamun (Bamum), Cameroon","bamu1253","Bamun","bax","Africa",5.49017,10.8477,"Atlantic-Congo","Bamun.htm","Dr. Domché Teko Engelbert, University of Yaoundé I, Cameroun, May 5, 1995.",NA,"",NA,""
"84","bamu1254-1","Bamukumbit, Cameroon","bamu1254","Bamukumbit","bqt","Africa",5.87292,10.3537,"Atlantic-Congo","Bamukumbit.htm","Ms. Christine Devisser, SIL International, Cameroun, November 15, 2008.",NA,"","Bamukumbit has a numeral system similar to that of Awing. I have included different forms of the numbers which correspond to different noun classes. (the ones starting with “b” correspond to class 2, the ones starting with “m” correspond to class 6). There are two different words for “one”. Notes on tonesː 7 is high, 5 is Mid, 2 is low. If two numbers are given without a space in between, then it signifies a contour tone. Square brackets [ or ] signify a morpheme break.",""
"85","bamu1256-1","Bamunka, Cameroon","bamu1256","Bamunka","bvm","Africa",6.00203,10.5127,"Atlantic-Congo","Bamunka.htm","Mr. Edward Woghombong Temoh through Ms. Ginger Boyd, Summer Institute of Linguistics, Cameroun, September 14, 2017","decimal","","Bamunka has a decimal system with special formation for numbers 7 and 9. Note on tone marksː à=low à; á=high, ǎ=rising, â=falling, a=rising-falling (unmarked).",""
"86","bamu1256-2","Bamunka, Cameroon","bamu1256","Bamunka","bvm","Africa",6.00203,10.5127,"Atlantic-Congo","Bamunka.htm","Mr. Jon Blackwell, Summer Institute of Linguistics, Cameroun, July 23, 2009.",NA,"","Note on tone marksː L = Low; RF = Rising-Falling, F = Falling, HHF = High High Falling.",""
"87","bamw1238-1","Bamwe (Libóbi), DR of the Congo","bamw1238","Bamwe","bmg","Africa",2.16773,19.1644,"Atlantic-Congo","Bamwe-Libobi.htm","Dr. Jean-Pierre Donzo, Centre for African Humanities, Ghent University, Belgium, June 15, 2014.","decimal","","Bamwe (Libóbi) has a decimal numeral system. Libóbi is a dialect of Bamwe, a Bantu language of Bangi-Ntomba group spoken in North-Western DR of Congo.",""
"88","band1340-1","Bandial, Senegal","band1340","Bandial","bqj","Africa",12.5258,-16.4245,"Atlantic-Congo","Bandial.htm","Mr. Wolfgang Berndt, SIL International, Senegal, March 21, 2009.","quinary AND vigesimal","","Bandial has a quinary-vigesimal system similar to that of Gusilay. The word five 'fʊ'tɔx' related to the verb 'to be sufficient', ten 'ɣʊ'ɲɛn' means 'hands', fifteen means 'foot', twenty means 'king', hundred is borrowed from Wolof and thousand might be from Mandinka.",""
"89","band1344-1","Banda-Linda, CAR","band1344","Banda-Bambari","liy","Africa",6.21563,20.9827,"Atlantic-Congo","Banda-Linda.htm","Mr. Alfred Siango through Mr. Will Sawers and Ms. Elizabeth Miles. SIL International, Central African Republic, October 22, 2008",NA,"","Banda-Linda or Banda-Bambari has a numeral system nearby identical to that of Banda-Tangbago. The word for 15 ''ɡrɘvɘta'' probably comes from ""ge"" being the word for a packet, a bunch, and ""r‚"" the verb for ""to set aside"" and ""vɘta"" is the word for three. Perhaps the ""ge"" and ""r‚ ""shortened into ""gr"" and took on the general meaning of 5 ??? (counting a packet and setting it aside) this three times ""vɘta"" equals 15. Banda-Linda is believed to have three tones: high, mid and low. No high tones occur in this word list. Mid tones are marked ū. Low tones are not marked.",""
